Procuraduría Agraria 	 procuraduria-agraria 	 Ubicación geográfica de las Delegaciones y Residencias 	 http://www.pa.gob.mx/datosabiertos/Direcciones-Delegaciones-y-residencias-PA.csv 	 200 	 0 	 Wed Jan 13 11:53:15 CST 2016
INEGI 	 inegi 	 Veracruz de Ignacio de la Llave (Datos vectoriales) 	 http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE%2fEntidad_federativa%2f30_Veracruz_de_Ignacio_de_la_llave%2fdenue_30_25022015_shp.zip 	 200 	 1 	 Wed Jan 13 13:33:09 CST 2016
INEGI 	 inegi 	 Veracruz de Ignacio de la Llave (Directorio) 	 http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE%2fEntidad_federativa%2f30_Veracruz_de_Ignacio_de_la_llave%2fdenue_30_25022015_csv.zip 	 200 	 1 	 Wed Jan 13 13:33:10 CST 2016
INEGI 	 inegi 	 Yucatán (Datos vectoriales) 	 http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE%2fEntidad_federativa%2f31_Yucat%c3%a1n%2fdenue_31_25022015_shp.zip 	 200 	 1 	 Wed Jan 13 13:33:11 CST 2016
INEGI 	 inegi 	 Yucatán (Directorio) 	 http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE%2fEntidad_federativa%2f31_Yucat%c3%a1n%2fdenue_31_25022015_csv.zip 	 200 	 0 	 Wed Jan 13 13:33:11 CST 2016
INEGI 	 inegi 	 Zacatecas (Datos vectoriales) 	 http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE%2fEntidad_federativa%2f32_Zacatecas%2fdenue_32_25022015_shp.zip 	 200 	 1 	 Wed Jan 13 13:33:12 CST 2016
INEGI 	 inegi 	 Zacatecas (Directorio) 	 http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE%2fEntidad_federativa%2f32_Zacatecas%2fdenue_32_25022015_csv.zip 	 200 	 0 	 Wed Jan 13 13:33:12 CST 2016
CONEVAL 	 coneval 	 Valoración 2010 a los indicadores sociales de gestión, bienes y servicios, y resultados indicadores sociales 	 http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.ind2010.csv 	 301 	 0 	 Wed Jan 13 13:33:12 CST 2016
CONEVAL 	 coneval 	 Valoración 2012 a los indicadores sociales de gestión, bienes y servicios, y resultados indicadores sociales 	 http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.ind2012.csv 	 301 	 0 	 Wed Jan 13 13:33:12 CST 2016
CONEVAL 	 coneval 	 Diagnóstico de Matrices de Indicadores para Resultados 2008 	 http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.mir2008.csv 	 301 	 0 	 Wed Jan 13 13:33:12 CST 2016
CONEVAL 	 coneval 	 Diagnóstico de Matrices de Indicadores para Resultados 2010 	 http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.mir2010.csv 	 301 	 0 	 Wed Jan 13 13:33:12 CST 2016
CONEVAL 	 coneval 	 Diagnóstico de Matrices de Indicadores para Resultados 2012 	 http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.mir2012.csv 	 301 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Diagnóstico del avance en monitoreo y evaluación en las entidades federativas 2011 	 http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.entidades2011.csv 	 301 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Diagnóstico del avance en monitoreo y evaluación en las entidades federativas 2013 	 http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.entidades2013.csv 	 301 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Medida de la Profundidad de la pobreza nacional y estatal 2010-2012 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/ODS/Profundidad_pobreza.csv 	 200 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Medida de la Brecha de pobreza (intensidad de la pobreza) nacional y estatal 2010-2012 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/ODS/Brecha_intensidad_pobreza.csv 	 200 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Índice de Gini nacional y estatal 2010-2012 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/ODS/Indice_Gini_ingreso.csv 	 200 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Rezago educativo nacional y estatal 2010-2012 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/ODS/Rezago_educativo.csv 	 200 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Inseguridad alimentaria nacional y estatal 2010-2012 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/ODS/Poblacion_inseguridad_alimentaria.csv 	 200 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Pobreza extrema nacional y estatal 2010-2012 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/ODS/Pobreza_extrema.csv 	 200 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Pobreza nacional y estatal 2010-2012 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/ODS/Pobreza.csv 	 200 	 0 	 Wed Jan 13 13:33:13 CST 2016
CONEVAL 	 coneval 	 Población con ingreso menor a 1.25 dólar 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/ODS/Poblacion_menos_1_25_dolar.csv 	 200 	 1 	 Wed Jan 13 13:33:14 CST 2016
CONEVAL 	 coneval 	 Base final de microdatos de pobreza nacional y estatal 2014 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Pobreza_14_DA.zip 	 200 	 0 	 Wed Jan 13 13:33:14 CST 2016
CONEVAL 	 coneval 	 Base final de microdatos de pobreza nacional y estatal 2012 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Pobreza_12_DA.zip 	 200 	 0 	 Wed Jan 13 13:33:14 CST 2016
CONEVAL 	 coneval 	 Base final de microdatos de pobreza nacional y estatal 2010 	 http://www.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Pobreza_2010_DA.zip 	 200 	 0 	 Wed Jan 13 13:33:14 CST 2016
CONEVAL 	 coneval 	 Rezago social estatal 	 http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Rezago-social-2000-2005-2010_edos_DA.csv 	 301 	 0 	 Wed Jan 13 13:33:14 CST 2016
CONEVAL 	 coneval 	 Rezago social municipal 	 http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Rezago-social-2000-2005-2010_mun_DA.csv 	 301 	 0 	 Wed Jan 13 13:33:14 CST 2016
CONEVAL 	 coneval 	 Rezago social por localidad 	 http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Rezago-Social-2010-localidades_DA.csv 	 301 	 0 	 Wed Jan 13 13:33:14 CST 2016
CONEVAL 	 coneval 	 Pobreza estatal 2010 	 http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Pobreza-entidad-2010_DA.csv 	 301 	 0 	 Wed Jan 13 13:33:14 CST 2016
CONEVAL 	 coneval 	 Pobreza estatal 2010-2012 	 http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Cuadro4_pobreza2010-2012_DA.csv 	 301 	 0 	 Wed Jan 13 13:33:14 CST 2016
CONEVAL 	 coneval 	 Municipal 2010 	 http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Indicadores_municipales_sabana_DA.csv 	 301 	 1 	 Wed Jan 13 13:33:15 CST 2016
CONEVAL 	 coneval 	 Datos Generales EED 2012-2013 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Datos_Generales_EED_2012_2013.csv 	 301 	 0 	 Wed Jan 13 13:33:15 CST 2016
CONEVAL 	 coneval 	 Reporte de Cobertura de la EED 2012-2013 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Reporte_Cobertura_EED_2012_2013.csv 	 301 	 0 	 Wed Jan 13 13:33:15 CST 2016
CONEVAL 	 coneval 	 Reporte de Conclusiones de la EED 2012-2013 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Reporte_Conclusiones_EED_2012_2013.csv 	 301 	 0 	 Wed Jan 13 13:33:15 CST 2016
CONEVAL 	 coneval 	 Reporte General de la EED 2012-2013 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Reporte_General_EED_2012_2013.csv 	 301 	 0 	 Wed Jan 13 13:33:15 CST 2016
CONEVAL 	 coneval 	 Reporte de Indicadores de la EED 2012-2013 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Reporte_Indicadores_EED_2012_2013.csv 	 301 	 0 	 Wed Jan 13 13:33:15 CST 2016
CONEVAL 	 coneval 	 Valoración Consistencia y Resultados 2007-2008 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_CyR_2007_2008.csv 	 301 	 0 	 Wed Jan 13 13:33:15 CST 2016
CONEVAL 	 coneval 	 Valoración del Desempeño 2008-2009 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_desempeno_2008_2009.csv 	 301 	 0 	 Wed Jan 13 13:33:15 CST 2016
CONEVAL 	 coneval 	 Valoración del Desempeño 2009-2010 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_desempeno_2009_2010.csv 	 301 	 0 	 Wed Jan 13 13:33:15 CST 2016
CONEVAL 	 coneval 	 Valoración del Desempeño 2010-2011 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_desempeno_2010_2011.csv 	 301 	 1 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Valoración Consistencia y Resultados 2011-2012 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_CyR_2011_2012.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Valoración del Desempeño 2012-2013 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_desempeno_2012_2013.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Valoración Ficha de Monitoreo 2012-2013 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_ficha_monitoreo_2012_2013.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2004 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2004.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2005 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2005.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2006 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2006.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2007 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2007.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2008 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2008.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2009 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2009.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2010 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2010.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2011 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2011.csv 	 301 	 0 	 Wed Jan 13 13:33:16 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2012 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2012.csv 	 301 	 1 	 Wed Jan 13 13:33:17 CST 2016
CONEVAL 	 coneval 	 Inventario Federal 2013 	 http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2013.csv 	 301 	 0 	 Wed Jan 13 13:33:17 CST 2016
CFE 	 cfe 	 CONTRATOS DE ADQUISIÓN, ARRENDAMIENTOS Y SERVICIOS 	 http://datos.cfe.gob.mx/Datos/Contratosdebienesyservicios2015.csv 	 200 	 0 	 Wed Jan 13 13:33:17 CST 2016
Presidencia 	 presidencia 	 (Miles de personas) Concepto 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDV0paWThIdmp1MVE/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:17 CST 2016
Presidencia 	 presidencia 	 (Millones de turistas) Concepto 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDV05DWTdNMEV3TEU/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:18 CST 2016
Presidencia 	 presidencia 	 Concepto 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDWFlkeTRTMzBMQ2s/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:18 CST 2016
Presidencia 	 presidencia 	 Concepto 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDM1UwblJCeF9TcFE/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:18 CST 2016
Presidencia 	 presidencia 	 2009 Lugar a nivel mundial 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDX0hvam9POFJVUWc/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:18 CST 2016
Presidencia 	 presidencia 	 2004 Lugar a nivel mundial 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDMmJOVkZnZ2lwMnM/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:18 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDU1BYbEp3WWZmZUU/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:19 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDVTJmaS05MHUzSmM/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:19 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDSmpvd1BLclZ6Qkk/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:19 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDWEpleXNST1hoX1k/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:19 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDTW5Qd243WHhQdkU/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:20 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDQ2NWRXp5YjRHcWs/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:20 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDRWd5QlRzVGVDV2s/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:20 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDN2NDa0NyU0p1UDA/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:20 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDRmYzOWV3NUFCSm8/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:21 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDUWlEcEw5dTdzNE0/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:21 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDaXN1OUpqWnk4QzA/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:21 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDR01iUXBnN2FKU0U/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:21 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDcFZFTDQ3NzJDM1U/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:22 CST 2016
Presidencia 	 presidencia 	 Región o economía 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDSldtSXdSdllMTVE/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:22 CST 2016
Presidencia 	 presidencia 	 Países según la facilidad de hacer negocios1/ 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDaWdfbWpkYnY3Mm8/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:22 CST 2016
Presidencia 	 presidencia 	 Principales países en la producción de gas natural 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDRmNMTFBuT2k0TEE/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:22 CST 2016
Presidencia 	 presidencia 	 Principales países en la producción de gas natural 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDN0lDR3VtVG9mYnM/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:22 CST 2016
Presidencia 	 presidencia 	 Principales países con reservas probadas de gas natural 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDbE44MFBUVGpKZXM/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:23 CST 2016
Presidencia 	 presidencia 	 Principales países con reservas probadas de gas natural 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDalpva0ZqdVgyQ3M/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:23 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDMzNONWhMZUNHdUU/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:23 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDbXJoNU1YZ2t0SkE/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:23 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDQlREMm42YnBIVGs/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:24 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDdmF6b0FqRFhncUk/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:24 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDUGRBWnl0bms1Z0E/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:24 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDdjJQVWV0ekVfNWs/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:24 CST 2016
Presidencia 	 presidencia 	 (Por mil habitantes) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDMm4xX3Z0djRONWc/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:25 CST 2016
Presidencia 	 presidencia 	 Emisiones de bióxido de carbono (Millones de toneladas) Concepto 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDcjdtZW1Yc1dZYkU/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:25 CST 2016
Presidencia 	 presidencia 	 Remuneraciones y productividad en países seleccionados 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDeDNYM29IcDhadW8/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:25 CST 2016
Presidencia 	 presidencia 	 Residuos sólidos urbanos (Miles de toneladas) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDQzdCYW1wVGlfNjg/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:25 CST 2016
Presidencia 	 presidencia 	 (Unidades monetarias corrientes de cada país expresadas con relación al dólar de los Estados Unidos de América, promedio del periodo) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDX184bWp3VFdSTE0/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:26 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDQlBpSm0tZkYwajQ/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:26 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDRVlSWGVzbnBOQmM/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:26 CST 2016
Presidencia 	 presidencia 	 Inflación en países seleccionados (Variación anual en por ciento) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDT0RKWTV6U3RsQzQ/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:26 CST 2016
Presidencia 	 presidencia 	 (Base 2010=100) Concepto/Año 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDekJ3UGlqVUZMVmc/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:27 CST 2016
Presidencia 	 presidencia 	 (Miles de millones de dólares) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDa1MwRmRJeTdLY3M/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:27 CST 2016
Presidencia 	 presidencia 	 Importe operado en los principales mercados accionarios del mundo (Miles de millones de dólares) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDN3kwZWlNbEl3LWs/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:27 CST 2016
Presidencia 	 presidencia 	 Tasas de interés en mercados financieros de México, Nueva York y Londres (Promedio de cotizaciones diarias, en porciento anual bruto) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDZDdscnZaOFBmUUk/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:27 CST 2016
Presidencia 	 presidencia 	 Saldos de la deuda pública bruta total en países seleccionados de la OCDE (Porcentajes del PIB) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDLWZ3R2dIczlWNTA/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:28 CST 2016
Presidencia 	 presidencia 	 Clasificación de países ordenados por producto interno bruto, 2006-20141/ 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDNTcyNHV6aHdreXM/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:28 CST 2016
Presidencia 	 presidencia 	 Clasificación de países ordenados por producto interno bruto per cápita, 2006-2014 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDVl9YSXBJcHVzbGs/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:28 CST 2016
Presidencia 	 presidencia 	 (Dólares) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDanVPbVJfbnZpMDg/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:28 CST 2016
Presidencia 	 presidencia 	 Clasificación de países ordenados por producto interno bruto, 2009-2014 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDcHYzeHM3elc1Z00/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:28 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDYm9ITUhRWTN4Z1k/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:29 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDbE5NQjBNX2RETzA/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:29 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDN1ZjTDFQTEdxWTQ/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:29 CST 2016
Presidencia 	 presidencia 	 País 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDaWhtN3RtRlVaUkk/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:29 CST 2016
Presidencia 	 presidencia 	 Gasto de consumo final y formación de capital bruto en países seleccionados1/ (Porcentajes del PIB) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDbG5KWldhTE05S2M/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:29 CST 2016
Presidencia 	 presidencia 	 con los gobiernos de las entidades federativas (Miles de pesos) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDNUw0VWJ2UVNiNHM/view?usp=drivesdk 	 200 	 1 	 Wed Jan 13 13:33:30 CST 2016
Presidencia 	 presidencia 	 con los gobiernos de las entidades federativas (Miles de pesos) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDX2NSbHI5UXVHTTA/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:30 CST 2016
Presidencia 	 presidencia 	 con los gobiernos de las entidades federativas (Miles de pesos) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDRGQxSWRiMW51aUU/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:30 CST 2016
Presidencia 	 presidencia 	 con los gobiernos de las entidades federativas (Miles de pesos) 	 https://drive.google.com/file/d/0Bw1YBQEbBwzDR092Ukt5MjJmekU/view?usp=drivesdk 	 200 	 0 	 Wed Jan 13 13:33:30 CST 2016
